Product_Id,Product_Category,Product_Cost,Product_Name,Recomsale_Price,Serving_Size,Source_System,EFF_START_DTTM,EFF_END_DTTM,CURR_IND,LOAD_DTTM
4006,Hot Brew,6.00,Hot Chocolate,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4005,Hot Brew,7.00,Hot Chocolate,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4004,Hot Brew,6.00,Hot Chocolate,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4003,?Hot Brew,6.00,Cinnamon Dolce Creme,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4002,?Hot Brew,7.00,Cinnamon Dolce Creme,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4001,?Hot Brew,6.00,Cinnamon Dolce Creme,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
40,Cold Brew,7.00,Online: Cold Brew Coffee with Milk,6.30,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4,Hot Brew,6.00,Online: Hot Chocolate,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
39,Cold Brew,1.00,Online: Cold Brew Coffee,.90,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
38,Cold Brew,1.00,Online: Cold Brew Coffee,1.80,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
37,Cold Brew,1.00,Online: Cold Brew Coffee,2.70,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
36,Cold Brew,6.00,Online: Nitro Cold Brew with Sweet Cream,5.40,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
35,Cold Brew,6.00,Online: Nitro Cold Brew with Sweet Cream,5.40,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
34,Cold Brew,6.00,Online: Nitro Cold Brew with Sweet Cream,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
33,Cold Brew,6.00,Online: Nitro Cold Brew with Cascara Cold Foam,5.40,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
32,Cold Brew,6.00,Online: Nitro Cold Brew with Cascara Cold Foam,6.30,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
31,Cold Brew,6.00,Online: Nitro Cold Brew with Cascara Cold Foam,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
30,Cold Brew,6.00,Online: Nitro Cold Brew,5.40,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
3,?Hot Brew,6.00,Online: Cinnamon Dolce Creme,5.40,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
29,Cold Brew,6.00,Online: Nitro Cold Brew,6.30,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
28,Cold Brew,6.00,Online: Nitro Cold Brew,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
27,Cold Brew,4.00,Online: Iced Espresso Classics - Caramel Macchiato,3.60,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
26,Cold Brew,4.00,Online: Iced Espresso Classics - Caramel Macchiato,3.60,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
25,Cold Brew,4.00,Online: Iced Espresso Classics - Caramel Macchiato,5.40,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
24,Cold Brew,2.00,Online: Iced Espresso Classics - Caffe Mocha,1.80,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
23,Cold Brew,2.00,Online: Iced Espresso Classics - Caffe Mocha,2.70,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
22,Cold Brew,2.00,Online: Iced Espresso Classics - Caffe Mocha,3.60,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
21,Cold Brew,4.00,Online: Iced Espresso Classics  - Vanilla Latte,3.60,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
20,Cold Brew,4.00,Online: Iced Espresso Classics  - Vanilla Latte,4.50,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
2,?Hot Brew,7.00,Online: Cinnamon Dolce Creme,6.30,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
19,Cold Brew,4.00,Online: Iced Espresso Classics  - Vanilla Latte,4.50,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
18,Cold Brew,8.00,Online: Iced Coffee with Milk,7.20,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
17,Cold Brew,8.00,Online: Iced Coffee with Milk,7.20,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
16,Cold Brew,7.00,Online: Iced Coffee with Milk,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
15,Cold Brew,6.00,Online: Iced Coffee,5.40,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
14,Cold Brew,7.00,Online: Iced Coffee,6.30,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
13,Cold Brew,6.00,Online: Iced Coffee,7.20,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
12,Cold Brew,2.00,Online: Cold Brew with Cascara Cold Foam,1.80,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
11,Cold Brew,2.00,Online: Cold Brew with Cascara Cold Foam,2.70,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
100,Iced Tea,2.00,Online: Teavana Shaken Iced Green Tea,2.70,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
10,Cold Brew,2.00,Online: Cold Brew with Cascara Cold Foam,1.80,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
1,?Hot Brew,6.00,Online: Cinnamon Dolce Creme,6.30,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:53:30
